Month,Product,Category,Region,Units_Sold,Unit_Price,Discount_Pct,Net_Price,Revenue,Profit_Margin_Pct,Profit,Month_Num,Quarter
2024-09,Resistance Bands,Sports,North,299,780.48,10,702.44,210028.13,23.06,48432.49,9,Q3
2024-09,Resistance Bands,Sports,South,320,773.61,0,773.61,247556.38,37.58,93031.69,9,Q3
2024-09,Resistance Bands,Sports,East,352,821.17,0,821.17,289052.91,31.53,91138.38,9,Q3
2024-09,Resistance Bands,Sports,West,313,805.59,10,725.03,226935.65,29.51,66968.71,9,Q3
2024-09,Resistance Bands,Sports,Central,268,784.68,10,706.21,189264.09,22.53,42641.2,9,Q3
2024-09,Yoga Mat,Sports,North,244,1467.02,5,1393.67,340055.53,32.94,112014.29,9,Q3
2024-09,Yoga Mat,Sports,South,191,1446.23,0,1446.23,276229.62,30.12,83200.36,9,Q3
2024-09,Yoga Mat,Sports,East,267,1444.44,10,1299.99,347097.98,24.83,86184.43,9,Q3
2024-09,Yoga Mat,Sports,West,219,1550.43,0,1550.43,339543.92,27.31,92729.44,9,Q3
2024-09,Yoga Mat,Sports,Central,169,1448.83,0,1448.83,244851.48,18.56,45444.43,9,Q3
2024-09,Dumbbell Set,Sports,North,91,3975.45,5,3776.68,343677.94,21.49,73856.39,9,Q3
2024-09,Dumbbell Set,Sports,South,74,4051.41,20,3241.13,239843.51,19.01,45594.25,9,Q3
2024-09,Dumbbell Set,Sports,East,103,4023.6,5,3822.42,393708.85,28.01,110277.85,9,Q3
2024-09,Dumbbell Set,Sports,West,73,3867.79,5,3674.4,268231.47,24.82,66575.05,9,Q3
2024-09,Dumbbell Set,Sports,Central,85,3969.12,0,3969.12,337374.9,32.29,108938.36,9,Q3
2024-09,Protein Powder,Sports,North,155,2504.09,10,2253.68,349320.84,36.01,125790.43,9,Q3
2024-09,Protein Powder,Sports,South,162,2534.26,10,2280.83,369494.83,36.92,136417.49,9,Q3
2024-09,Protein Powder,Sports,East,162,2399.26,0,2399.26,388680.5,22.36,86908.96,9,Q3
2024-09,Protein Powder,Sports,West,165,2525.73,5,2399.45,395908.43,18.32,72530.42,9,Q3
2024-09,Protein Powder,Sports,Central,151,2463.72,10,2217.35,334819.58,29.13,97532.94,9,Q3
2024-10,Wireless Earbuds,Electronics,North,241,3396.71,0,3396.71,818607.25,34.63,283483.69,10,Q4
2024-10,Wireless Earbuds,Electronics,South,258,3540.93,0,3540.93,913559.6,26.04,237890.92,10,Q4
2024-10,Wireless Earbuds,Electronics,East,283,3577.33,0,3577.33,1012383.67,18.0,182229.06,10,Q4
2024-10,Wireless Earbuds,Electronics,West,256,3458.86,0,3458.86,885467.75,18.26,161686.41,10,Q4
2024-10,Wireless Earbuds,Electronics,Central,219,3597.29,20,2877.84,630245.93,29.31,184725.08,10,Q4
2024-10,Smart Watch,Electronics,North,157,8700.27,5,8265.26,1297645.84,25.6,332197.34,10,Q4
2024-10,Smart Watch,Electronics,South,146,8918.89,0,8918.89,1302158.21,19.9,259129.48,10,Q4
2024-10,Smart Watch,Electronics,East,155,8708.62,0,8708.62,1349835.57,37.75,509562.93,10,Q4
2024-10,Smart Watch,Electronics,West,146,9021.95,15,7668.65,1119623.39,37.91,424449.23,10,Q4
2024-10,Smart Watch,Electronics,Central,137,9223.96,0,9223.96,1263681.99,24.11,304673.73,10,Q4
2024-10,Bluetooth Speaker,Electronics,North,205,2229.35,10,2006.41,411314.61,24.3,99949.45,10,Q4
2024-10,Bluetooth Speaker,Electronics,South,170,2222.29,0,2222.29,377789.5,29.57,111712.36,10,Q4
2024-10,Bluetooth Speaker,Electronics,East,234,2234.29,10,2010.86,470541.81,35.46,166854.13,10,Q4
2024-10,Bluetooth Speaker,Electronics,West,201,2239.51,5,2127.53,427633.56,21.73,92924.77,10,Q4
2024-10,Bluetooth Speaker,Electronics,Central,155,2161.1,5,2053.04,318221.46,30.34,96548.39,10,Q4
2024-10,Laptop Stand,Electronics,North,193,1267.43,0,1267.43,244614.73,37.27,91167.91,10,Q4
2024-10,Laptop Stand,Electronics,South,139,1296.76,5,1231.93,171237.79,28.83,49367.85,10,Q4
2024-10,Laptop Stand,Electronics,East,160,1252.97,0,1252.97,200474.6,29.71,59561.0,10,Q4
2024-10,Laptop Stand,Electronics,West,168,1271.33,5,1207.76,202904.32,34.4,69799.09,10,Q4
2024-10,Laptop Stand,Electronics,Central,129,1298.81,10,1168.93,150791.34,23.05,34757.4,10,Q4
2024-10,USB-C Hub,Electronics,North,216,1613.54,15,1371.51,296245.31,34.2,101315.9,10,Q4
2024-10,USB-C Hub,Electronics,South,212,1628.45,0,1628.45,345231.39,30.82,106400.31,10,Q4
2024-10,USB-C Hub,Electronics,East,237,1559.34,10,1403.4,332606.5,29.13,96888.27,10,Q4
2024-10,USB-C Hub,Electronics,West,209,1651.62,0,1651.62,345188.27,24.32,83949.79,10,Q4
2024-10,USB-C Hub,Electronics,Central,170,1633.09,10,1469.78,249863.41,24.63,61541.36,10,Q4
2024-10,Winter Jacket,Apparel,North,126,4560.71,10,4104.64,517184.88,27.08,140053.67,10,Q4
2024-10,Winter Jacket,Apparel,South,105,4758.95,0,4758.95,499689.31,20.41,101986.59,10,Q4
2024-10,Winter Jacket,Apparel,East,128,4771.67,0,4771.67,610774.13,19.24,117512.94,10,Q4
2024-10,Winter Jacket,Apparel,West,108,4601.18,0,4601.18,496927.7,31.16,154842.67,10,Q4
2024-10,Winter Jacket,Apparel,Central,117,4581.24,0,4581.24,536005.55,26.01,139415.04,10,Q4
2024-10,Running Shoes,Apparel,North,178,3400.15,5,3230.15,574965.97,25.75,148053.74,10,Q4
2024-10,Running Shoes,Apparel,South,191,3283.7,5,3119.52,595827.63,19.23,114577.65,10,Q4
2024-10,Running Shoes,Apparel,East,231,3415.26,5,3244.49,749478.32,37.09,277981.51,10,Q4
2024-10,Running Shoes,Apparel,West,171,3293.04,5,3128.39,534954.3,29.63,158506.96,10,Q4
2024-10,Running Shoes,Apparel,Central,167,3256.27,0,3256.27,543796.63,25.83,140462.67,10,Q4
2024-10,Yoga Pants,Apparel,North,226,1527.11,0,1527.11,345125.76,19.17,66160.61,10,Q4
2024-10,Yoga Pants,Apparel,South,231,1510.42,15,1283.86,296570.96,29.54,87607.06,10,Q4
2024-10,Yoga Pants,Apparel,East,251,1535.34,5,1458.57,366101.15,19.59,71719.22,10,Q4
2024-10,Yoga Pants,Apparel,West,244,1547.93,0,1547.93,377694.82,23.93,90382.37,10,Q4
2024-10,Yoga Pants,Apparel,Central,192,1457.2,5,1384.34,265793.53,29.91,79498.84,10,Q4
2024-10,Cap,Apparel,North,275,620.06,10,558.06,153465.87,29.73,45625.4,10,Q4
2024-10,Cap,Apparel,South,313,578.88,5,549.94,172130.73,30.6,52672.0,10,Q4
2024-10,Cap,Apparel,East,362,612.58,0,612.58,221755.36,36.82,81650.32,10,Q4
2024-10,Cap,Apparel,West,266,616.98,20,493.58,131292.58,21.54,28280.42,10,Q4
2024-10,Cap,Apparel,Central,287,576.97,5,548.12,157311.0,28.33,44566.21,10,Q4
2024-10,Formal Shirt,Apparel,North,141,1965.23,10,1768.7,249387.38,27.63,68905.73,10,Q4
2024-10,Formal Shirt,Apparel,South,137,1967.44,0,1967.44,269539.96,37.65,101481.79,10,Q4
2024-10,Formal Shirt,Apparel,East,127,1946.76,0,1946.76,247238.73,20.64,51030.07,10,Q4
2024-10,Formal Shirt,Apparel,West,129,1920.87,0,1920.87,247792.21,19.09,47303.53,10,Q4
2024-10,Formal Shirt,Apparel,Central,122,1960.13,0,1960.13,239136.24,22.33,53399.12,10,Q4
2024-10,Air Fryer,Home & Kitchen,North,100,6746.12,10,6071.51,607150.73,34.53,209649.15,10,Q4
2024-10,Air Fryer,Home & Kitchen,South,95,6916.75,10,6225.07,591382.07,29.09,172033.04,10,Q4
2024-10,Air Fryer,Home & Kitchen,East,118,7072.61,10,6365.35,751110.8,29.97,225107.91,10,Q4
2024-10,Air Fryer,Home & Kitchen,West,95,7255.41,5,6892.64,654801.03,30.1,197095.11,10,Q4
2024-10,Air Fryer,Home & Kitchen,Central,80,7069.35,5,6715.89,537270.93,21.7,116587.79,10,Q4
2024-10,Coffee Maker,Home & Kitchen,North,104,4334.89,10,3901.4,405745.82,28.47,115515.83,10,Q4
2024-10,Coffee Maker,Home & Kitchen,South,100,4356.27,0,4356.27,435627.02,26.84,116922.29,10,Q4
2024-10,Coffee Maker,Home & Kitchen,East,113,4190.48,0,4190.48,473524.14,25.73,121837.76,10,Q4
2024-10,Coffee Maker,Home & Kitchen,West,99,4263.85,5,4050.66,401015.01,27.67,110960.85,10,Q4
2024-10,Coffee Maker,Home & Kitchen,Central,99,4415.64,0,4415.64,437148.29,28.11,122882.38,10,Q4
2024-10,Blender,Home & Kitchen,North,125,2702.97,5,2567.82,320978.07,29.32,94110.77,10,Q4
2024-10,Blender,Home & Kitchen,South,145,2811.96,20,2249.57,326187.25,18.97,61877.72,10,Q4
2024-10,Blender,Home & Kitchen,East,133,2696.91,0,2696.91,358688.66,28.83,103409.94,10,Q4
2024-10,Blender,Home & Kitchen,West,144,2697.25,15,2292.66,330143.09,34.84,115021.85,10,Q4
2024-10,Blender,Home & Kitchen,Central,116,2704.32,0,2704.32,313701.56,20.54,64434.3,10,Q4
2024-10,Non-stick Pan Set,Home & Kitchen,North,155,1901.82,0,1901.82,294782.08,25.16,74167.17,10,Q4
2024-10,Non-stick Pan Set,Home & Kitchen,South,181,1927.0,15,1637.95,296469.11,20.85,61813.81,10,Q4
2024-10,Non-stick Pan Set,Home & Kitchen,East,176,1907.31,0,1907.31,335687.41,18.08,60692.28,10,Q4
2024-10,Non-stick Pan Set,Home & Kitchen,West,175,1920.55,5,1824.52,319290.64,27.79,88730.87,10,Q4
2024-10,Non-stick Pan Set,Home & Kitchen,Central,146,1826.69,0,1826.69,266696.28,21.54,57446.38,10,Q4
2024-10,Water Bottle,Home & Kitchen,North,339,724.54,5,688.31,233338.04,32.57,75998.2,10,Q4
2024-10,Water Bottle,Home & Kitchen,South,330,693.02,0,693.02,228698.18,19.94,45602.42,10,Q4
2024-10,Water Bottle,Home & Kitchen,East,365,715.64,10,644.07,235086.75,28.94,68034.11,10,Q4
2024-10,Water Bottle,Home & Kitchen,West,365,722.62,0,722.62,263757.22,23.61,62273.08,10,Q4
2024-10,Water Bottle,Home & Kitchen,Central,316,714.79,20,571.83,180699.73,22.81,41217.61,10,Q4
2024-10,Notebook Pack,Books & Stationery,North,443,512.2,0,512.2,226903.92,25.99,58972.33,10,Q4
2024-10,Notebook Pack,Books & Stationery,South,351,518.09,0,518.09,181849.79,33.98,61792.56,10,Q4
2024-10,Notebook Pack,Books & Stationery,East,397,508.22,5,482.81,191673.79,29.57,56677.94,10,Q4
2024-10,Notebook Pack,Books & Stationery,West,417,511.14,15,434.47,181174.38,19.19,34767.36,10,Q4
2024-10,Notebook Pack,Books & Stationery,Central,361,484.63,5,460.4,166203.27,28.97,48149.09,10,Q4
2024-10,Fountain Pen,Books & Stationery,North,142,900.41,20,720.33,102286.63,20.7,21173.33,10,Q4
2024-10,Fountain Pen,Books & Stationery,South,140,891.52,0,891.52,124812.85,21.17,26422.88,10,Q4
2024-10,Fountain Pen,Books & Stationery,East,174,926.3,15,787.36,136999.91,37.83,51827.07,10,Q4
2024-10,Fountain Pen,Books & Stationery,West,127,888.6,10,799.74,101567.35,27.68,28113.84,10,Q4
2024-10,Fountain Pen,Books & Stationery,Central,122,888.77,5,844.34,103008.88,29.51,30397.92,10,Q4
2024-10,Planner 2025,Books & Stationery,North,207,697.42,5,662.55,137147.58,29.41,40335.1,10,Q4
2024-10,Planner 2025,Books & Stationery,South,190,712.55,0,712.55,135384.09,25.1,33981.41,10,Q4
2024-10,Planner 2025,Books & Stationery,East,262,702.57,0,702.57,184074.1,31.9,58719.64,10,Q4
2024-10,Planner 2025,Books & Stationery,West,224,715.57,10,644.01,144258.09,30.2,43565.94,10,Q4
2024-10,Planner 2025,Books & Stationery,Central,197,678.49,0,678.49,133662.05,26.38,35260.05,10,Q4
2024-10,Sketch Set,Books & Stationery,North,118,1200.31,0,1200.31,141637.15,18.13,25678.82,10,Q4
2024-10,Sketch Set,Books & Stationery,South,104,1178.44,10,1060.59,110301.73,18.48,20383.76,10,Q4
2024-10,Sketch Set,Books & Stationery,East,124,1241.35,0,1241.35,153926.93,27.43,42222.16,10,Q4
2024-10,Sketch Set,Books & Stationery,West,96,1211.06,5,1150.5,110448.25,26.15,28882.22,10,Q4
2024-10,Sketch Set,Books & Stationery,Central,99,1237.04,0,1237.04,122466.9,18.45,22595.14,10,Q4
2024-10,Resistance Bands,Sports,North,337,803.93,15,683.34,230285.55,29.94,68947.49,10,Q4
2024-10,Resistance Bands,Sports,South,301,794.5,10,715.05,215231.33,36.26,78042.88,10,Q4
2024-10,Resistance Bands,Sports,East,325,778.6,0,778.6,253043.63,21.97,55593.69,10,Q4
2024-10,Resistance Bands,Sports,West,267,786.63,5,747.29,199527.7,29.76,59379.44,10,Q4
2024-10,Resistance Bands,Sports,Central,255,806.38,0,806.38,205626.31,19.76,40631.76,10,Q4
2024-10,Yoga Mat,Sports,North,198,1501.17,0,1501.17,297231.24,23.67,70354.63,10,Q4
2024-10,Yoga Mat,Sports,South,193,1536.4,0,1536.4,296525.0,30.99,91893.1,10,Q4
2024-10,Yoga Mat,Sports,East,242,1534.81,15,1304.59,315711.4,18.4,58090.9,10,Q4
2024-10,Yoga Mat,Sports,West,188,1545.31,5,1468.04,275992.31,29.29,80838.15,10,Q4
2024-10,Yoga Mat,Sports,Central,198,1520.47,15,1292.4,255895.72,37.94,97086.84,10,Q4
2024-10,Dumbbell Set,Sports,North,89,3930.93,15,3341.29,297374.69,18.98,56441.72,10,Q4
2024-10,Dumbbell Set,Sports,South,69,4126.13,0,4126.13,284703.08,22.41,63801.96,10,Q4
2024-10,Dumbbell Set,Sports,East,78,4113.89,5,3908.19,304839.03,31.5,96024.29,10,Q4
2024-10,Dumbbell Set,Sports,West,73,4081.55,10,3673.4,268157.99,24.25,65028.31,10,Q4
2024-10,Dumbbell Set,Sports,Central,70,3906.12,20,3124.9,218742.95,30.91,67613.45,10,Q4
2024-10,Protein Powder,Sports,North,178,2459.69,10,2213.72,394042.79,33.32,131295.06,10,Q4
2024-10,Protein Powder,Sports,South,150,2592.09,0,2592.09,388813.58,20.61,80134.48,10,Q4
2024-10,Protein Powder,Sports,East,173,2544.84,5,2417.6,418245.05,22.14,92599.45,10,Q4
2024-10,Protein Powder,Sports,West,150,2461.45,5,2338.38,350757.05,30.9,108383.93,10,Q4
2024-10,Protein Powder,Sports,Central,144,2445.47,5,2323.19,334539.8,23.38,78215.41,10,Q4
2024-11,Wireless Earbuds,Electronics,North,260,3578.33,15,3041.58,790809.99,25.4,200865.74,11,Q4
2024-11,Wireless Earbuds,Electronics,South,278,3610.13,10,3249.11,903253.76,21.66,195644.76,11,Q4
2024-11,Wireless Earbuds,Electronics,East,341,3464.48,0,3464.48,1181387.43,19.25,227417.08,11,Q4
2024-11,Wireless Earbuds,Electronics,West,271,3389.56,0,3389.56,918569.43,24.34,223579.8,11,Q4
2024-11,Wireless Earbuds,Electronics,Central,268,3604.11,0,3604.11,965900.62,35.17,339707.25,11,Q4
2024-11,Smart Watch,Electronics,North,196,9189.53,0,9189.53,1801147.39,31.81,572944.98,11,Q4
2024-11,Smart Watch,Electronics,South,181,9130.41,0,9130.41,1652605.03,28.01,462894.67,11,Q4
2024-11,Smart Watch,Electronics,East,194,9006.61,0,9006.61,1747282.31,24.24,423541.23,11,Q4
2024-11,Smart Watch,Electronics,West,184,9259.19,0,9259.19,1703691.34,37.05,631217.64,11,Q4
2024-11,Smart Watch,Electronics,Central,144,9115.85,10,8204.27,1181414.54,34.24,404516.34,11,Q4
2024-11,Bluetooth Speaker,Electronics,North,270,2166.09,15,1841.18,497117.38,20.63,102555.32,11,Q4
2024-11,Bluetooth Speaker,Electronics,South,229,2241.57,10,2017.41,461987.31,23.05,106488.07,11,Q4
2024-11,Bluetooth Speaker,Electronics,East,278,2140.75,0,2140.75,595127.27,32.35,192523.67,11,Q4
2024-11,Bluetooth Speaker,Electronics,West,225,2260.41,0,2260.41,508593.0,21.37,108686.32,11,Q4
2024-11,Bluetooth Speaker,Electronics,Central,225,2207.6,0,2207.6,496710.94,32.41,160984.02,11,Q4
2024-11,Laptop Stand,Electronics,North,198,1309.84,5,1244.35,246380.94,34.57,85173.89,11,Q4
2024-11,Laptop Stand,Electronics,South,196,1320.76,0,1320.76,258868.9,34.78,90034.6,11,Q4
2024-11,Laptop Stand,Electronics,East,217,1319.47,0,1319.47,286326.02,35.59,101903.43,11,Q4
2024-11,Laptop Stand,Electronics,West,201,1258.74,5,1195.8,240356.48,35.73,85879.37,11,Q4
2024-11,Laptop Stand,Electronics,Central,146,1346.95,10,1212.26,176989.28,30.63,54211.82,11,Q4
2024-11,USB-C Hub,Electronics,North,241,1566.87,15,1331.84,320972.39,23.97,76937.08,11,Q4
2024-11,USB-C Hub,Electronics,South,254,1585.33,0,1585.33,402673.35,18.21,73326.82,11,Q4
2024-11,USB-C Hub,Electronics,East,275,1659.86,0,1659.86,456461.95,25.14,114754.53,11,Q4
2024-11,USB-C Hub,Electronics,West,235,1601.63,5,1521.55,357563.44,35.6,127292.58,11,Q4
2024-11,USB-C Hub,Electronics,Central,222,1599.99,0,1599.99,355198.31,37.65,133732.16,11,Q4
2024-11,Winter Jacket,Apparel,North,119,4442.03,10,3997.83,475741.64,29.91,142294.32,11,Q4
2024-11,Winter Jacket,Apparel,South,114,4570.37,10,4113.34,468920.27,21.91,102740.43,11,Q4
2024-11,Winter Jacket,Apparel,East,148,4653.73,5,4421.04,654314.02,27.16,177711.69,11,Q4
2024-11,Winter Jacket,Apparel,West,114,4691.76,5,4457.17,508117.38,24.42,124082.26,11,Q4
2024-11,Winter Jacket,Apparel,Central,114,4781.39,5,4542.32,517824.6,36.41,188539.94,11,Q4
2024-11,Running Shoes,Apparel,North,208,3181.49,0,3181.49,661748.89,26.37,174503.18,11,Q4
2024-11,Running Shoes,Apparel,South,180,3167.1,15,2692.03,484566.29,34.88,169016.72,11,Q4
2024-11,Running Shoes,Apparel,East,245,3211.33,0,3211.33,786775.76,19.35,152241.11,11,Q4
2024-11,Running Shoes,Apparel,West,221,3412.17,5,3241.56,716385.3,20.38,145999.32,11,Q4
2024-11,Running Shoes,Apparel,Central,187,3259.1,0,3259.1,609452.4,30.43,185456.37,11,Q4
2024-11,Yoga Pants,Apparel,North,290,1452.3,0,1452.3,421168.04,37.89,159580.57,11,Q4
2024-11,Yoga Pants,Apparel,South,227,1445.5,0,1445.5,328127.45,18.78,61622.34,11,Q4
2024-11,Yoga Pants,Apparel,East,276,1535.26,0,1535.26,423732.87,26.88,113899.4,11,Q4
2024-11,Yoga Pants,Apparel,West,273,1500.07,15,1275.06,348090.45,35.32,122945.55,11,Q4
2024-11,Yoga Pants,Apparel,Central,199,1532.34,5,1455.73,289689.5,37.78,109444.69,11,Q4
2024-11,Cap,Apparel,North,339,622.33,10,560.1,189873.51,22.97,43613.95,11,Q4
2024-11,Cap,Apparel,South,312,622.58,15,529.2,165109.05,19.95,32939.26,11,Q4
2024-11,Cap,Apparel,East,379,591.6,0,591.6,224216.47,26.07,58453.23,11,Q4
2024-11,Cap,Apparel,West,299,614.28,0,614.28,183669.78,34.55,63457.91,11,Q4
2024-11,Cap,Apparel,Central,248,589.79,0,589.79,146268.09,22.67,33158.98,11,Q4
2024-11,Formal Shirt,Apparel,North,130,1851.47,5,1758.89,228656.29,23.83,54488.79,11,Q4
2024-11,Formal Shirt,Apparel,South,132,1880.29,15,1598.25,210968.94,36.11,76180.88,11,Q4
2024-11,Formal Shirt,Apparel,East,156,1873.2,0,1873.2,292218.78,37.07,108325.5,11,Q4
2024-11,Formal Shirt,Apparel,West,124,1868.26,0,1868.26,231664.12,24.41,56549.21,11,Q4
2024-11,Formal Shirt,Apparel,Central,115,1942.02,0,1942.02,223332.06,30.7,68562.94,11,Q4
2024-11,Air Fryer,Home & Kitchen,North,98,6758.53,15,5744.75,562985.91,21.8,122730.93,11,Q4
2024-11,Air Fryer,Home & Kitchen,South,110,7023.99,0,7023.99,772638.87,37.11,286726.28,11,Q4
2024-11,Air Fryer,Home & Kitchen,East,108,7200.37,0,7200.37,777640.24,35.08,272796.2,11,Q4
2024-11,Air Fryer,Home & Kitchen,West,90,7005.6,10,6305.04,567453.29,36.7,208255.36,11,Q4
2024-11,Air Fryer,Home & Kitchen,Central,107,7177.96,15,6101.27,652835.86,21.98,143493.32,11,Q4
2024-11,Coffee Maker,Home & Kitchen,North,122,4226.42,0,4226.42,515623.49,25.87,133391.8,11,Q4
2024-11,Coffee Maker,Home & Kitchen,South,120,4182.03,10,3763.82,451658.79,21.35,96429.15,11,Q4
2024-11,Coffee Maker,Home & Kitchen,East,129,4300.15,10,3870.14,499247.47,32.79,163703.25,11,Q4
2024-11,Coffee Maker,Home & Kitchen,West,130,4180.61,5,3971.58,516305.77,19.75,101970.39,11,Q4
2024-11,Coffee Maker,Home & Kitchen,Central,108,4269.26,0,4269.26,461079.71,23.48,108261.52,11,Q4
2024-11,Blender,Home & Kitchen,North,179,2900.58,0,2900.58,519203.36,18.86,97921.75,11,Q4
2024-11,Blender,Home & Kitchen,South,128,2774.87,15,2358.64,301905.36,20.82,62856.7,11,Q4
2024-11,Blender,Home & Kitchen,East,178,2711.38,20,2169.1,386099.97,25.63,98957.42,11,Q4
2024-11,Blender,Home & Kitchen,West,162,2763.75,5,2625.57,425341.59,21.84,92894.6,11,Q4
2024-11,Blender,Home & Kitchen,Central,120,2897.09,15,2462.53,295503.31,35.75,105642.43,11,Q4
2024-11,Non-stick Pan Set,Home & Kitchen,North,197,1945.83,0,1945.83,383328.93,24.7,94682.25,11,Q4
2024-11,Non-stick Pan Set,Home & Kitchen,South,162,1919.61,0,1919.61,310976.37,20.97,65211.74,11,Q4
2024-11,Non-stick Pan Set,Home & Kitchen,East,205,1946.76,0,1946.76,399086.05,20.65,82411.27,11,Q4
2024-11,Non-stick Pan Set,Home & Kitchen,West,164,1859.12,0,1859.12,304895.43,30.86,94090.73,11,Q4
2024-11,Non-stick Pan Set,Home & Kitchen,Central,168,1928.79,0,1928.79,324036.46,34.48,111727.77,11,Q4
2024-11,Water Bottle,Home & Kitchen,North,382,697.27,10,627.54,239721.0,21.6,51779.74,11,Q4
2024-11,Water Bottle,Home & Kitchen,South,335,720.46,0,720.46,241352.63,31.68,76460.51,11,Q4
2024-11,Water Bottle,Home & Kitchen,East,377,709.63,0,709.63,267529.54,19.11,51124.9,11,Q4
2024-11,Water Bottle,Home & Kitchen,West,413,684.51,0,684.51,282700.87,19.61,55437.64,11,Q4
2024-11,Water Bottle,Home & Kitchen,Central,321,687.7,0,687.7,220752.63,36.22,79956.6,11,Q4
2024-11,Notebook Pack,Books & Stationery,North,356,498.36,0,498.36,177414.63,24.15,42845.63,11,Q4
2024-11,Notebook Pack,Books & Stationery,South,427,485.49,20,388.4,165845.04,22.12,36684.92,11,Q4
2024-11,Notebook Pack,Books & Stationery,East,470,500.86,15,425.73,200094.91,29.08,58187.6,11,Q4
2024-11,Notebook Pack,Books & Stationery,West,403,486.84,0,486.84,196197.6,36.33,71278.59,11,Q4
2024-11,Notebook Pack,Books & Stationery,Central,340,493.89,10,444.5,151131.42,24.78,37450.37,11,Q4
2024-11,Fountain Pen,Books & Stationery,North,175,916.11,5,870.31,152303.58,35.62,54250.54,11,Q4
2024-11,Fountain Pen,Books & Stationery,South,120,881.53,5,837.45,100494.19,22.54,22651.39,11,Q4
2024-11,Fountain Pen,Books & Stationery,East,173,929.15,5,882.69,152705.71,24.84,37932.1,11,Q4
2024-11,Fountain Pen,Books & Stationery,West,167,895.03,5,850.28,141997.11,25.03,35541.88,11,Q4
2024-11,Fountain Pen,Books & Stationery,Central,148,903.96,10,813.56,120407.38,34.24,41227.49,11,Q4
2024-11,Planner 2025,Books & Stationery,North,231,695.29,10,625.76,144551.25,25.27,36528.1,11,Q4
2024-11,Planner 2025,Books & Stationery,South,238,723.66,5,687.48,163619.59,32.83,53716.31,11,Q4
2024-11,Planner 2025,Books & Stationery,East,277,718.29,0,718.29,198967.61,19.03,37863.54,11,Q4
2024-11,Planner 2025,Books & Stationery,West,224,708.72,5,673.28,150814.86,32.98,49738.74,11,Q4
2024-11,Planner 2025,Books & Stationery,Central,198,706.53,0,706.53,139893.91,32.99,46151.0,11,Q4
2024-11,Sketch Set,Books & Stationery,North,122,1170.61,0,1170.61,142814.89,32.97,47086.07,11,Q4
2024-11,Sketch Set,Books & Stationery,South,109,1171.76,20,937.41,102177.62,32.3,33003.37,11,Q4
2024-11,Sketch Set,Books & Stationery,East,144,1192.01,5,1132.41,163066.68,35.96,58638.78,11,Q4
2024-11,Sketch Set,Books & Stationery,West,116,1218.88,0,1218.88,141390.33,26.93,38076.42,11,Q4
2024-11,Sketch Set,Books & Stationery,Central,92,1170.8,0,1170.8,107713.38,18.79,20239.34,11,Q4
2024-11,Resistance Bands,Sports,North,330,782.53,10,704.28,232411.78,34.78,80832.82,11,Q4
2024-11,Resistance Bands,Sports,South,265,776.83,10,699.15,185273.72,30.01,55600.64,11,Q4
2024-11,Resistance Bands,Sports,East,324,816.24,20,652.99,211569.98,29.47,62349.67,11,Q4
2024-11,Resistance Bands,Sports,West,262,808.49,0,808.49,211824.34,35.95,76150.85,11,Q4
2024-11,Resistance Bands,Sports,Central,219,788.0,10,709.2,155313.96,29.95,46516.53,11,Q4
2024-11,Yoga Mat,Sports,North,202,1495.81,15,1271.44,256831.33,24.8,63694.17,11,Q4
2024-11,Yoga Mat,Sports,South,210,1449.61,10,1304.65,273976.12,34.95,95754.65,11,Q4
2024-11,Yoga Mat,Sports,East,198,1490.65,0,1490.65,295148.14,32.13,94831.1,11,Q4
2024-11,Yoga Mat,Sports,West,201,1515.23,0,1515.23,304560.82,22.23,67703.87,11,Q4
2024-11,Yoga Mat,Sports,Central,154,1477.66,5,1403.78,216182.0,35.16,76009.59,11,Q4
2024-11,Dumbbell Set,Sports,North,83,3978.33,20,3182.67,264161.24,32.38,85535.41,11,Q4
2024-11,Dumbbell Set,Sports,South,81,4007.83,0,4007.83,324633.9,19.06,61875.22,11,Q4
2024-11,Dumbbell Set,Sports,East,89,3877.85,0,3877.85,345128.41,28.65,98879.29,11,Q4
2024-11,Dumbbell Set,Sports,West,77,4031.18,0,4031.18,310400.75,25.59,79431.55,11,Q4
2024-11,Dumbbell Set,Sports,Central,70,4149.3,10,3734.37,261406.18,36.45,95282.55,11,Q4
2024-11,Protein Powder,Sports,North,161,2517.34,0,2517.34,405291.11,31.33,126977.7,11,Q4
2024-11,Protein Powder,Sports,South,140,2519.49,5,2393.51,335091.59,28.57,95735.67,11,Q4
2024-11,Protein Powder,Sports,East,148,2502.86,0,2502.86,370423.43,34.1,126314.39,11,Q4
2024-11,Protein Powder,Sports,West,129,2416.03,5,2295.23,296084.04,31.17,92289.4,11,Q4
2024-11,Protein Powder,Sports,Central,125,2454.37,5,2331.65,291456.28,24.94,72689.2,11,Q4
2024-12,Wireless Earbuds,Electronics,North,361,3617.31,5,3436.44,1240555.38,24.56,304680.4,12,Q4
2024-12,Wireless Earbuds,Electronics,South,309,3369.32,5,3200.85,989062.91,24.73,244595.26,12,Q4
2024-12,Wireless Earbuds,Electronics,East,377,3362.4,5,3194.28,1204243.52,32.81,395112.3,12,Q4
2024-12,Wireless Earbuds,Electronics,West,303,3382.95,20,2706.36,820026.11,28.36,232559.4,12,Q4
2024-12,Wireless Earbuds,Electronics,Central,283,3425.27,5,3254.01,920884.33,26.58,244771.05,12,Q4
